 -0.58196905154690370       0.22631538674324303       0.78108473853024019     
 -0.39883138693831011      -0.59245097585197881       0.69995383133811195     
 -0.39817124601804960      -0.59280948377011733       0.70002612436725598     
 -0.39732702528415492      -0.59340799604673089       0.69999870371783368     
 -0.39672032252398365      -0.59384609960900447       0.69997128203636938     
 -0.39628788889203276      -0.59418615565629951       0.69992765450715233     
 -0.39523119530851297      -0.59498341046864511       0.69984787169934570     
 -0.39460628531831482      -0.59530425669853648       0.69992765450715233     
 -0.39419098078478021      -0.59560277759340163       0.69990770962388882     
 -0.39362954277774298      -0.59581584694483192       0.70004232699315949     
 -0.39249769257380895      -0.59658985611692361       0.70001864611067621     
 -0.39196990182937885      -0.59689875321109920       0.70005105133475976     
 -0.39142169209805583      -0.59722186816486944       0.70008220884461714     
 -0.38993975088164406      -0.59832614426840547       0.69996629616522588     
 -0.38939585646424602      -0.59874729227478385       0.69990895619508320     
 -0.38879346897371919      -0.59905561341446367       0.69998000722877962     
 -0.38791376516842335      -0.59966928349182347       0.69994261281140790     
 -0.38733450405570086      -0.60001306339672078       0.69996878910506211     
 -0.38615550880887822      -0.60073766138798801       0.69999870371783368     
 -0.38520814957483679      -0.60136153108373525       0.69998499300610428     
 -0.38303102033972153      -0.60276938520159173       0.69996878910506211     
 -0.38096779806213704      -0.60400762996859958       0.70002737073588928     
 -0.37444658930205899      -0.60824979154179537       0.69987280476484981     
 -0.37256979783023347      -0.60943411220364363       0.69984413166597015     
 -0.37036696098451705      -0.61080247207385796       0.69982044434237356     
 -0.36929472573209438      -0.61146276331591909       0.69981047050220502     
